stop_id,stop_name,total_trips,total_flow,Median_Age,pop_density,Percent_Male,average_flow
1693,CAMBRIDGE ST @ BIRCHCREST ST,256,33.4,49.5,626.3000000014554,0.471,0.13046875
1694,CAMBRIDGE ST @ CEDARWOOD LN,256,3.0,49.5,626.3000000014554,0.471,0.01171875
1695,CAMBRIDGE ST @ BEDFORD ST,256,129.5,42.8,822.8999999075231,0.476,0.505859375
1696,CAMBRIDGE ST @ OLYMPIAN AVE,256,22.9,42.8,822.8999999075231,0.476,0.089453125
1697,CAMBRIDGE ST @ WINN ST,256,65.6,43.8,1258.1999999302125,0.489,0.25625
1698,CAMBRIDGE ST @ SKILTON LN,256,53.8,44.3,1014.7000002575423,0.481,0.21015625
1699,CAMBRIDGE ST @ PONTOS AVE,256,49.1,43.8,1258.1999999302125,0.489,0.191796875
1706,BLUE HILL AVE @ HARVARD ST,719,1690.2,30.0,11311.299998953271,0.377,2.35076495132128
1708,BLUE HILL AVE @ PAXTON ST,719,1488.6,26.1,3072.999996456137,0.418,2.070375521557719
1709,BLUE HILL AVE @ GREENOCK ST,719,1473.5,30.5,10427.599978519973,0.43,2.0493741307371347
1710,BLUE HILL AVE @ JOHNSTON RD,719,1955.2,31.9,11048.800048197785,0.444,2.7193324061196105
1713,BLUE HILL AVE @ GOODALE RD,1305,2138.2,36.5,7271.699981118922,0.461,1.6384674329501914
1714,BLUE HILL AVE @ WELLINGTON HI,1305,3061.8,31.3,9809.60001253442,0.429,2.3462068965517244
1716,BLUE HILL AVE @ MATTAPAN ST,1305,2851.5,31.3,9809.60001253442,0.429,2.185057471264368
1717,BLUE HILL AVE @ ALMONT ST,1305,1611.1,35.5,4720.50001431642,0.457,1.23455938697318
1718,BLUE HILL AVE @ WOODHAVEN ST,1305,1793.7,35.5,4720.50001431642,0.457,1.3744827586206896
1720,BLUE HILL AVE @ MATTAPAN SQ,1305,9024.8,40.4,4968.000010775951,0.462,6.915555555555555
1721,BLUE HILLS PKWY @ RIVER ST,1844,859.6,39.3,2778.1000005564806,0.495,0.4661605206073753
1722,1624 BLUE HILL AVE @ MATTAPAN,1363,9516.4,43.0,4861.9999977891575,0.443,6.981951577402787
1723,BLUE HILL AVE @ BABSON ST,1363,2020.2,43.0,4861.9999977891575,0.443,1.482171680117388
1724,BLUE HILL AVE OPP WOODHAVEN S,1363,1448.3,43.0,4861.9999977891575,0.443,1.062582538517975
1725,1458 BLUE HILL AVE OPP ALMONT,1363,2011.6,35.5,4720.50001431642,0.457,1.475862068965517
1726,BLUE HILL AVE @ MATTAPAN LIBR,1363,3111.3,31.3,9809.60001253442,0.429,2.282685253118122
1728,BLUE HILL AVE @ FESSENDEN ST,1363,2883.5,31.3,9809.60001253442,0.429,2.1155539251650772
1730,BLUE HILL AVE @ WOOLSON ST,1363,3096.5,31.3,9809.60001253442,0.429,2.271826852531181
1731,BLUE HILL AVE @ MORTON ST,768,4252.7,31.7,10124.699945909302,0.457,5.537369791666666
1732,BLUE HILL AVE @ WOODROW AVE,768,2035.3,32.5,8585.899997074885,0.461,2.650130208333333
1733,BLUE HILL AVE @ ARBUTUS ST,768,855.9,33.5,7595.300000571963,0.452,1.114453125
1734,BLUE HILL AVE @ CALLENDER ST,768,1275.4,33.5,7595.300000571963,0.452,1.6606770833333335
1735,BLUE HILL AVE @ WESTVIEW ST,768,1680.1,26.1,3072.999996456137,0.418,2.187630208333333
1736,BLUE HILL AVE OPP HEALTH CTR,768,1886.4,26.1,3072.999996456137,0.418,2.4562500000000003
1737,BLUE HILL AVE @ HARVARD ST,1417,4536.1,33.8,10996.800072344546,0.439,3.201199717713479
1739,SEAVER ST @ MAPLE ST,754,847.9,30.1,15157.60004128997,0.432,1.1245358090185675
1740,SEAVER ST @ ELM HILL AVE,754,1214.1,30.1,15157.60004128997,0.432,1.610212201591512
1741,SEAVER ST @ HUMBOLDT AVE,739,1265.1,32.6,11078.100042002898,0.412,1.7119079837618403
1742,SEAVER ST @ HAROLD ST,1047,754.2,32.6,11078.100042002898,0.412,0.7203438395415473
1743,COLUMBUS AVE @ WALNUT AVE,1047,2510.5,37.0,13267.099930779112,0.447,2.397803247373448
1747,HEATH ST @ VA HOSPITAL,103,211.9,30.9,13027.499972951377,0.497,2.057281553398058
1749,HEATH ST OPP HAYDEN ST,103,97.7,25.5,6175.3000090967835,0.505,0.9485436893203884
1750,HEATH ST @ WALDEN ST,103,61.4,25.5,6175.3000090967835,0.505,0.596116504854369
1751,106 HEATH ST OPP BICKFORD AVE,103,21.1,25.5,6175.3000090967835,0.505,0.20485436893203884
1752,HEATH ST @ PARKER ST,103,19.8,32.4,19350.099918235454,0.412,0.19223300970873788
1753,34 HEATH ST OPP BROMLEY ST,103,14.8,23.9,5973.600004207874,0.472,0.14368932038834953
1755,HEATH ST @ WENSLEY ST,98,0.0,25.5,6175.3000090967835,0.505,0.0
1756,107 HEATH ST OPP BICKFORD AVE,98,27.9,25.5,6175.3000090967835,0.505,0.2846938775510204
1757,177 HEATH ST OPP WALDEN ST,98,65.9,31.8,11974.00003625724,0.498,0.6724489795918368
1758,HEATH ST @ HAYDEN ST,98,113.6,25.5,6175.3000090967835,0.505,1.1591836734693877
1760,HEATH ST OPP VA HOSPITAL,98,43.1,30.4,4382.599998134766,0.479,0.43979591836734694
1761,HEATH ST @ S HUNTINGTON AVE,98,196.0,30.4,4382.599998134766,0.479,2.0
1771,GRANITE ST @ PEARL ST,318,366.7,36.9,10039.200012442952,0.508,1.1531446540880503
1772,GRANITE ST @ BROOKLINE ST,318,251.9,33.9,3261.699999868922,0.467,0.7921383647798742
1773,MOUNTFORT ST @ LENOX ST,428,1265.3,28.3,4040.200002475167,0.485,2.956308411214953
1775,PARK DR @ BEACON ST,428,905.7,26.1,19675.799912398772,0.447,2.116121495327103
1777,BROOKLINE AVE @ PILGRIM RD,1064,1037.5,20.4,9841.799999755896,0.222,0.9750939849624061
1778,BROOKLINE AVE @ SHORT ST,1174,2476.6,20.4,9841.799999755896,0.222,2.10954003407155
1779,LONGWOOD AVE @ BROOKLINE AVE,652,3705.2,30.8,1985.800000783449,0.401,5.68282208588957
1780,LONGWOOD AVE @ BLACKFAN ST,762,2707.1,30.8,1985.800000783449,0.401,3.55262467191601
1784,RUGGLES ST @ HUNTINGTON AVE,927,806.2,20.3,12146.599985025648,0.46,0.8696871628910464
1785,RUGGLES ST @ ANNUNCIATION RD,672,245.8,20.3,12146.599985025648,0.46,0.36577380952380956
1787,WASHINGTON ST @ WORCESTER ST,1651,3687.9,33.9,9442.299993201543,0.521,2.2337371290127197
1788,WASHINGTON ST @ E NEWTON ST,1651,5754.3,41.0,18596.599986662575,0.47,3.48534221683828
1789,WASHINGTON ST @ MYSTIC ST,234,313.2,35.3,20698.29996682896,0.397,1.3384615384615384
1790,HARRISON AVE @ WORCESTER SQ,693,1175.6,33.9,9442.299993201543,0.521,1.6963924963924963
1791,HARRISON AVE @ E LENOX ST,553,825.1,35.3,6483.900009503497,0.398,1.4920433996383364
1798,RUGGLES ST @ PARKER ST,648,343.2,20.7,16656.49998945865,0.463,0.5296296296296296
1799,RUGGLES ST @ HUNTINGTON AVE,783,675.2,20.3,12146.599985025648,0.46,0.8623243933588762
1800,LOUIS PRANG ST @ EVANS WAY,90,0.5,20.8,11167.80000632842,0.64,0.005555555555555556
1804,BROOKLINE AVE @ LONGWOOD AVE,1100,3295.0,20.4,9841.799999755896,0.222,2.9954545454545456
1805,BROOKLINE AVE OPP SHORT ST,1425,2308.1,20.4,9841.799999755896,0.222,1.619719298245614
1806,BROOKLINE AVE @ THE FENWAY,1100,1073.5,20.4,9841.799999755896,0.222,0.975909090909091
1807,PARK DR @ FENWAY STATION,434,1043.4,25.7,6635.599993967636,0.48,2.4041474654377883
1808,PARK DR @ BEACON ST,434,843.6,26.1,19675.799912398772,0.447,1.943778801843318
1810,COMMONWEALTH AVE @ UNIVERSITY,434,1475.3,21.3,9455.000006758497,0.402,3.3993087557603685
1811,BROOKLINE ST @ GRANITE ST,314,555.5,31.9,5862.099992978212,0.528,1.769108280254777
1812,BROOKLINE ST @ PUTNAM AVE,314,487.90000000000003,36.9,10039.200012442952,0.508,1.5538216560509555
1813,BROOKLINE ST @ ERIE ST,314,446.9,29.9,14478.099961881147,0.501,1.423248407643312
1814,BROOKLINE ST @ PACIFIC ST,314,285.6,26.5,13605.599999527753,0.583,0.9095541401273886
1816,BROOKLINE ST @ GREEN ST,314,1013.1999999999999,30.4,10017.09999903774,0.521,3.226751592356688
1836,INDEPENDENCE DR @ MARANVILLE,140,281.0,37.4,2045.000000160602,0.445,2.007142857142857
1839,VFW PKWY @ COREY ST,140,16.5,37.4,2045.000000160602,0.445,0.11785714285714285
1840,310 COREY ST,140,66.5,45.7,3234.000000848262,0.46,0.475
1841,COREY ST @ WELD ST,140,49.5,45.7,3234.000000848262,0.46,0.3535714285714286
1842,WELD ST @ RUSKIN ST,140,6.0,44.8,3011.200002861325,0.454,0.04285714285714286
1843,WELD ST @ MAPLE ST,140,27.5,43.0,3807.500005033105,0.458,0.19642857142857142
1844,WELD ST @ WILLOW ST,140,90.0,44.7,5490.000008753987,0.483,0.6428571428571429
1845,WELD ST @ MANTHORNE RD,140,88.0,44.7,5490.000008753987,0.483,0.6285714285714286
1846,WELD ST @ RUSSETT RD,140,86.0,42.1,3274.9000034805917,0.463,0.6142857142857143
1847,WELD ST @ CHURCH ST,140,53.0,42.1,3274.9000034805917,0.463,0.37857142857142856
1848,WELD ST @ PARKLAWN RD,140,11.0,57.1,1512.3999994511482,0.452,0.07857142857142857
1849,WELD ST @ BURNSIDE AVE,140,17.0,49.1,3163.7000036843715,0.473,0.12142857142857143
1850,WELD ST @ RAVENNA RD,140,5.0,57.1,1512.3999994511482,0.452,0.03571428571428571
1851,WELD ST @ CERDAN AVE,140,16.0,49.1,3163.7000036843715,0.473,0.11428571428571428
1852,WELD ST @ COLBY RD,140,29.5,57.1,1512.3999994511482,0.452,0.21071428571428572
1853,WELD ST OPP WEDGEWOOD RD,140,80.0,62.7,3694.599998122744,0.438,0.5714285714285714
1856,170 WALTER ST,140,24.0,14.3,9.699999996208183,0.545,0.17142857142857143
1857,144 WALTER ST OPP MENDUM ST,140,18.0,39.0,4362.400004563741,0.472,0.12857142857142856
1860,WALTER ST @ HEWLETT ST,140,176.0,39.4,6567.999979488724,0.446,1.2571428571428571
1867,ROBERT ST @ BELGRADE AVE,140,0.0,39.0,4362.400004563741,0.472,0.0
1871,WALTER ST @ MENDUM ST,140,39.5,39.0,4362.400004563741,0.472,0.28214285714285714
1872,OPP 174 WALTER ST,140,37.5,14.3,9.699999996208183,0.545,0.26785714285714285
1875,WELD ST @ WEDGEWOOD RD,140,97.5,62.7,3694.599998122744,0.438,0.6964285714285714
1876,WELD ST @ ALWARD RD,140,29.5,57.1,1512.3999994511482,0.452,0.21071428571428572
1877,WELD ST @ MOREY ST,140,16.0,49.1,3163.7000036843715,0.473,0.11428571428571428
1878,WELD ST @ GRETTER RD,140,8.5,57.1,1512.3999994511482,0.452,0.060714285714285714
1879,WELD ST @ LANTERN LN,140,16.5,57.1,1512.3999994511482,0.452,0.11785714285714285
1880,WELD ST @ PARKLAWN RD,140,17.5,49.1,3163.7000036843715,0.473,0.125
1881,WELD ST @ CHURCH ST,140,55.0,57.1,1512.3999994511482,0.452,0.39285714285714285
1882,WELD ST @ RUSSET RD,140,112.5,42.1,3274.9000034805917,0.463,0.8035714285714286
1883,WELD ST @ MANTHORNE RD,140,100.5,44.7,5490.000008753987,0.483,0.7178571428571429
1884,WELD ST @ WILLOW ST,140,60.0,44.7,5490.000008753987,0.483,0.42857142857142855
1885,WELD ST @ MAPLE ST,140,34.5,43.0,3807.500005033105,0.458,0.24642857142857144
1886,WELD ST @ AVALON RD,140,10.5,44.8,3011.200002861325,0.454,0.075
1887,WELD ST @ COREY ST,140,31.5,45.7,3234.000000848262,0.46,0.225
1888,COREY ST @ VFW PKWY,140,107.0,45.7,3234.000000848262,0.46,0.7642857142857142
1890,INDEPENDENCE DR OPP MARANVILL,140,312.0,37.4,2045.000000160602,0.445,2.2285714285714286
1891,INDEPENDENCE DR @ THORNTON RD,140,164.5,35.3,3137.0000014317034,0.467,1.175
1892,INDEPENDENCE DR OPP GERRY RD,140,284.0,35.3,3137.0000014317034,0.467,2.0285714285714285
1893,GROVE ST @ RUSSET RD,140,79.5,44.8,2285.7999980066797,0.506,0.5678571428571428
1895,GROVE ST @ SOUTH ST,140,120.5,42.8,1697.4999996042598,0.473,0.8607142857142858
1900,CENTRE ST @ PEARL ST,934,421.5,34.4,4288.2999946303025,0.479,0.4512847965738758
1921,IPSWICH ST @ LANSDOWNE ST,63,6.7,59.0,7993.500024166095,0.474,0.10634920634920635
1922,IPSWICH ST @ BOYLSTON ST,63,18.4,59.0,7993.500024166095,0.474,0.292063492063492
1923,BOYLSTON ST @ JERSEY ST,63,34.4,59.0,7993.500024166095,0.474,0.546031746031746
1924,KILMARNOCK ST @ PETERBOROUGH,63,60.9,27.5,43774.59958090347,0.495,0.9666666666666667
1925,KILMARNOCK ST @ QUEENSBERRY S,63,40.9,28.4,22739.00005197839,0.474,0.6492063492063492
1926,QUEENSBERRY ST @ JERSEY ST,133,123.8,29.7,27771.60018858239,0.523,0.9308270676691729
1927,JERSEY ST @ BOYLSTON ST,70,146.0,59.0,7993.500024166095,0.474,2.085714285714286
1928,IPSWICH ST @ BOYLSTON ST,70,71.0,60.2,16462.299957541167,0.474,1.0142857142857142
1929,IPSWICH ST OPP LANSDOWNE ST,70,31.0,60.2,16462.299957541167,0.474,0.44285714285714284
1931,IPSWICH ST @ BOYLSTON ST,70,12.0,60.2,16462.299957541167,0.474,0.17142857142857143
1932,BOYLSTON ST @ MASSACHUSETTS A,70,52.0,33.1,9675.199945253977,0.472,0.7428571428571429
1936,SOUTH ST @ SPALDING ST,886,648.2,32.9,8540.399987211298,0.427,0.7316027088036118
1937,SOUTH ST @ CHILD ST,886,2042.3,32.9,8540.399987211298,0.427,2.305079006772009
1939,775 CENTRE ST,855,1275.0,36.6,4817.200006479586,0.454,1.4912280701754386
1940,CENTRE ST @ ALDWORTH ST,176,20.0,35.0,8792.099961218899,0.455,0.11363636363636363
1941,CENTRE ST @ ORCHARD ST,176,37.6,35.0,8792.099961218899,0.455,0.21363636363636365
1965,BOYLSTON ST @ STAR MARKET,211,345.9,47.9,431.9999999878524,0.487,1.6393364928909953
1984,BOYLSTON ST @ HAMMOND ST,211,225.5,47.9,431.9999999878524,0.487,1.0687203791469195
1994,WINSHIP ST @ UNION ST,337,490.3,28.9,6834.100010061534,0.496,1.4548961424332345
2002,CENTRE ST @ ARBORWAY,171,35.5,35.0,8792.099961218899,0.455,0.20760233918128654
2003,CENTRE ST @ BALLARD ST,171,30.1,35.0,8792.099961218899,0.455,0.1760233918128655
2006,SOUTH ST @ JAMAICA ST,853,1476.0,34.4,4843.000005973584,0.435,1.7303634232121923
2007,SOUTH ST @ ST ROSE ST,853,621.9,34.4,4843.000005973584,0.435,0.729073856975381
2020,MT AUBURN ST @ STORY ST,1083,2880.4,38.9,4239.899999977411,0.486,2.659649122807018
2021,MT AUBURN ST @ ASH ST,1083,204.1,36.9,4243.400003230239,0.449,0.1884579870729455
2023,MT AUBURN ST @ SPARKS ST,1083,306.1,36.9,4243.400003230239,0.449,0.28264081255771006
2025,MT AUBURN ST @ LONGFELLOW RD,1083,1173.6,52.3,1040.599999594574,0.435,1.0836565096952908
2026,MT AUBURN ST @ TRAILL ST,1083,239.3,52.3,1040.599999594574,0.435,0.22096029547553095
2027,MT AUBURN ST OPP COOLIDGE AVE,1083,192.8,52.3,1040.599999594574,0.435,0.17802400738688828
2028,MT AUBURN ST @ BRATTLE ST,1083,249.4,48.9,3544.8999971930566,0.481,0.23028624192059097
2030,MT AUBURN ST @ HOMER AVE,1068,2489.7,39.7,3567.0000056343865,0.44,2.3311797752808987
2032,MT AUBURN ST @ SAINT MARYS ST,533,479.2,39.3,1059.9000000579038,0.463,0.89906191369606
2033,MT AUBURN ST @ KEENAN ST,533,300.9,39.3,1059.9000000579038,0.463,0.5645403377110694
2034,MT AUBURN ST @ KIMBALL RD,533,1229.7,39.3,1059.9000000579038,0.463,2.307129455909944
2036,MT AUBURN ST @ UPLAND RD,533,382.9,38.4,5843.599997454788,0.471,0.7183864915572232
2037,MT AUBURN ST @ WINSOR AVE,533,330.9,38.4,5843.599997454788,0.471,0.6208255159474672
2038,MT AUBURN ST @ ADAMS AVE,533,298.7,46.5,2863.9999983620987,0.457,0.5604127579737336
2040,MT AUBURN ST @ AMHERST RD,533,325.0,46.5,2863.9999983620987,0.457,0.6097560975609756
2042,MT AUBURN ST @ RUSSELL AVE,533,234.0,46.5,2863.9999983620987,0.457,0.43902439024390244
2043,MT AUBURN ST @ MARSHALL ST,533,514.3,42.4,3617.4000051291737,0.47,0.9649155722326453
2044,MT AUBURN ST @ SUMMER ST,533,449.1,32.3,5490.500001071447,0.484,0.8425891181988744
2046,MT AUBURN ST @ MAIN ST,533,832.9,32.3,5490.500001071447,0.484,1.5626641651031894
2047,MT AUBURN ST @ BATES RD E,533,208.60000000000002,46.5,2863.9999983620987,0.457,0.39136960600375237
2048,MT AUBURN ST @ MAIN ST,522,234.9,32.3,5490.500001071447,0.484,0.45
2049,MT AUBURN ST @ PATTEN ST,522,476.0,36.7,5152.500006996605,0.499,0.9118773946360154
2050,MT AUBURN ST @ PARKER ST,522,438.7,32.3,5490.500001071447,0.484,0.8404214559386973
2051,MT AUBURN ST @ FRANKLIN ST,522,286.2,46.5,2863.9999983620987,0.457,0.5482758620689655
2052,MT AUBURN ST @ WALNUT ST,522,199.4,46.5,2863.9999983620987,0.457,0.38199233716475095
2054,MT AUBURN ST @ BOYLSTON ST,522,323.4,46.5,2863.9999983620987,0.457,0.6195402298850574
2056,MT AUBURN ST @ WINTHROP ST,522,262.5,46.5,2863.9999983620987,0.457,0.5028735632183908
2057,MT AUBURN ST @ SCHOOL ST,522,384.3,38.4,5843.599997454788,0.471,0.7362068965517241
2058,MT AUBURN ST @ ADAMS ST,522,412.0,39.2,5697.10000518436,0.474,0.789272030651341
2060,MT AUBURN ST @ BIGELOW AVE,522,1183.1,39.3,1059.9000000579038,0.463,2.2664750957854403
2061,MT AUBURN ST OPP KEENAN ST,522,416.6,39.3,1059.9000000579038,0.463,0.7980842911877395
2062,MT AUBURN ST @ COTTAGE ST,522,397.8,39.3,1059.9000000579038,0.463,0.7620689655172413
2064,MT AUBURN ST OPP HOMER AVE,1044,1782.3,39.7,3567.0000056343865,0.44,1.707183908045977
2066,MT AUBURN ST OPP BRATTLE ST,1074,280.5,48.9,3544.8999971930566,0.481,0.2611731843575419
2067,MT AUBURN ST @ COOLIDGE AVE,1074,193.9,52.3,1040.599999594574,0.435,0.18054003724394788
2068,MT AUBURN ST OPP TRAILL ST,1074,209.7,52.3,1040.599999594574,0.435,0.1952513966480447
2070,MT AUBURN ST @ MT AUBURN HOSP,1074,1307.5,52.3,1040.599999594574,0.435,1.2174115456238361
2071,MT AUBURN ST OPP SPARKS ST,1074,269.4,52.3,1040.599999594574,0.435,0.2508379888268156
2073,MT AUBURN ST @ BREWER ST,1074,348.2,38.9,4239.899999977411,0.486,0.3242085661080074
2074,MT AUBURN ST @ UNIVERSITY RD,1074,2459.2,38.9,4239.899999977411,0.486,2.28975791433892
2077,ABERDEEN AVE @ MT AUBURN ST,35,57.5,39.7,3567.0000056343865,0.44,1.6428571428571428
2078,61 ABERDEEN AVE,20,8.0,48.9,3544.8999971930566,0.481,0.4
2080,HURON AVE @ LARCH RD,255,119.0,48.9,3544.8999971930566,0.481,0.4666666666666667
2082,HURON AVE @ LAKEVIEW AVE,255,158.0,48.9,3544.8999971930566,0.481,0.6196078431372549
2083,HURON AVE @ GURNEY ST,255,274.7,48.9,3544.8999971930566,0.481,1.0772549019607842
2085,HURON AVE @ APPLETON ST,255,134.0,38.6,7852.999991813203,0.441,0.5254901960784314
2090,HURON AVE @ APPLETON ST,260,112.5,53.8,2189.3000009882485,0.477,0.4326923076923077
2092,HURON AVE @ CHILTON ST,260,225.9,48.9,3544.8999971930566,0.481,0.8688461538461538
2093,HURON AVE @ LAKEVIEW AVE,260,144.5,48.9,3544.8999971930566,0.481,0.5557692307692308
2095,HURON AVE @ LARCH RD,260,133.5,48.9,3544.8999971930566,0.481,0.5134615384615384
2096,ABERDEEN AVE @ HURON AVE,35,98.5,39.7,3567.0000056343865,0.44,2.8142857142857145
2097,ABERDEEN AVE @ ABERDEEN WAY,35,9.5,39.7,3567.0000056343865,0.44,0.2714285714285714
2098,ABERDEEN AVE @ MT AUBURN ST,65,40.5,39.7,3567.0000056343865,0.44,0.6230769230769231
2099,TRAPELO RD @ CHURCH ST,60,120.5,39.0,3342.300002137215,0.465,2.0083333333333333
2101,TRAPELO RD @ SYCAMORE ST,522,309.0,39.0,3342.300002137215,0.465,0.5919540229885057
2102,TRAPELO RD @ BEECH ST,522,656.3,38.3,6907.700010086862,0.472,1.25727969348659
2103,TRAPELO RD @ WALNUT ST,522,195.1,38.4,5691.400006909505,0.476,0.37375478927203065
2104,TRAPELO RD @ BARTLETT AVE,522,823.3,38.3,6907.700010086862,0.472,1.5772030651340996
2106,TRAPELO RD @ WILLISTON RD,522,715.7,39.6,5030.099981519321,0.505,1.371072796934866
2107,36 TRAPELO RD,522,115.4,47.1,2678.200004257367,0.475,0.22107279693486592
2108,TRAPELO RD @ BELMONT ST,522,273.3,45.1,4216.999996825404,0.486,0.5235632183908047
2110,BELMONT ST OPP PAYSON RD,522,307.3,43.5,3692.1000048399314,0.456,0.5886973180076629
2112,BELMONT ST @ LANGDON AVE,522,507.3,41.4,6788.800018420105,0.476,0.9718390804597702
2113,BELMONT ST @ WOODLEIGH RD,522,465.7,41.4,6788.800018420105,0.476,0.8921455938697318
2115,BELMONT ST @ PRENTISS ST,522,883.8,35.6,5601.800001689689,0.462,1.693103448275862
2116,PURCHASE ST @ PEARL ST,80,50.0,38.6,1976.5999982385579,0.548,0.625
2117,BELMONT ST @ ST. MARY'S ST,522,590.6,45.2,868.500000125903,0.438,1.1314176245210728
2118,BELMONT ST @ CUSHING ST,535,333.8,45.2,868.500000125903,0.438,0.6239252336448599
2119,BELMONT ST @ SULLIVAN RD,535,475.8,45.2,868.500000125903,0.438,0.8893457943925234
2121,BELMONT ST @ MARLBORO ST,535,596.6,35.6,5601.800001689689,0.462,1.115140186915888
2122,BELMONT ST @ FALMOUTH ST,535,451.0,41.4,6788.800018420105,0.476,0.8429906542056075
2123,BELMONT ST @ SCHOOL ST,535,415.8,43.5,3692.1000048399314,0.456,0.777196261682243
2124,BELMONT ST @ PAYSON RD,535,225.2,43.5,3692.1000048399314,0.456,0.42093457943925233
2125,BELMONT ST @ OAKLEY RD,535,247.9,45.1,4216.999996825404,0.486,0.4633644859813084
2126,TRAPELO RD @ WILLOW ST,535,186.5,47.1,2678.200004257367,0.475,0.3485981308411215
2127,TRAPELO RD OPP WILLISTON RD -,535,656.6,39.6,5030.099981519321,0.505,1.2272897196261683
2128,TRAPELO RD OPP POPLAR ST,535,203.5,39.6,5030.099981519321,0.505,0.38037383177570094
2129,TRAPELO RD @ SLADE ST,535,612.5,38.4,5691.400006909505,0.476,1.144859813084112
2130,TRAPELO RD OPP WALNUT ST,535,199.8,38.4,5691.400006909505,0.476,0.3734579439252337
2131,TRAPELO RD @ BEECH ST,535,780.5,38.3,6907.700010086862,0.472,1.4588785046728971
2133,TRAPELO RD @ WAVERLEY ST,535,291.5,39.0,3342.300002137215,0.465,0.5448598130841121
2134,CHURCH ST @ LEXINGTON ST,1057,4460.2,39.0,3342.300002137215,0.465,4.219678334910123
2137,396 CONCORD AVE,892,1798.0,45.7,2363.5999988532726,0.488,2.015695067264574
2139,CONCORD AVE @ COTTAGE ST,451,104.2,45.7,2363.5999988532726,0.488,0.23104212860310422
2141,CONCORD AVE @ ORCHARD ST,451,234.4,45.7,2363.5999988532726,0.488,0.5197339246119734
2143,CONCORD AVE @ EDGEMOOR RD,451,36.6,43.4,2047.199999473577,0.488,0.08115299334811531
2144,CONCORD AVE @ WATSON RD,451,344.5,43.4,2047.199999473577,0.488,0.7638580931263859
2145,BRIGHT RD @ GALE RD,235,29.0,43.4,2047.199999473577,0.488,0.12340425531914893
2146,BRIGHT RD @ WASHINGTON ST,235,94.1,43.4,2047.199999473577,0.488,0.4004255319148936
2148,CONCORD AVE @ BLANCHARD RD,428,378.6,45.2,868.500000125903,0.438,0.8845794392523365
2149,CONCORD AVE OPP SPINELLI PL,428,169.9,45.2,868.500000125903,0.438,0.3969626168224299
2150,CONCORD AVE OPP SMITH PL,428,420.6,35.8,2805.6000015387203,0.463,0.9827102803738318
2151,CONCORD AVE OPP MOULTON ST,428,267.7,45.2,868.500000125903,0.438,0.6254672897196262
2152,CONCORD AVE OPP FAWCETT ST,428,520.2,35.8,2805.6000015387203,0.463,1.2154205607476636
2153,CONCORD AVE OPP WHEELER ST,428,799.0,45.2,868.500000125903,0.438,1.8668224299065421
2154,CONCORD AVE OPP NEW ST,428,367.6,42.8,4594.90001165049,0.455,0.8588785046728973
2155,CONCORD AVE OPP FERN ST,428,234.8,37.9,3165.6999988428356,0.455,0.5485981308411215
2156,CONCORD AVE @ ALPINE ST,428,282.0,42.8,4594.90001165049,0.455,0.6588785046728972
2158,CONCORD AVE @ WALDEN ST,428,380.1,38.6,7852.999991813203,0.441,0.8880841121495328
2159,CONCORD AVE @ HURON AVE,683,667.4,38.7,4563.099990895246,0.481,0.9771595900439238
2160,CONCORD AVE @ BUCKINGHAM ST,683,107.4,53.8,2189.3000009882485,0.477,0.15724743777452416
2161,CONCORD AVE @ PARKER ST,683,148.4,36.9,4243.400003230239,0.449,0.21727672035139092
2162,CONCORD AVE @ CRAIGIE ST,683,177.9,36.9,4243.400003230239,0.449,0.26046852122986824
2163,GARDEN ST @ CONCORD AVE,683,457.5,22.8,13007.29997825367,0.488,0.6698389458272328
2166,QUINCY ST @ BROADWAY OPP FOGG,405,392.9,26.8,9303.600029514459,0.452,0.9701234567901234
2167,QUINCY ST @ HARVARD ST,405,313.8,26.8,9303.600029514459,0.452,0.7748148148148148
2168,MASSACHUSETTS AVE @ JOHNSTON,399,1907.5,19.2,12918.600042269132,0.503,4.780701754385965
2170,GARDEN ST OPP MASON ST,684,638.8,38.9,4239.899999977411,0.486,0.9339181286549707
2172,CONCORD AVE @ CHAUNCY ST,684,491.3,22.8,13007.29997825367,0.488,0.7182748538011696
2173,CONCORD AVE OPP CRAIGIE ST,684,133.7,36.9,4243.400003230239,0.449,0.19546783625730993
2174,CONCORD AVE @ BOND ST,684,161.9,36.9,4243.400003230239,0.449,0.23669590643274854
2175,CONCORD AVE OPP BUCKINGHAM ST,684,113.6,36.9,4243.400003230239,0.449,0.16608187134502922
2176,CONCORD AVE @ HURON AVE,684,723.3,38.7,4563.099990895246,0.481,1.057456140350877
2177,CONCORD AVE @ WALDEN ST,424,388.2,38.6,7852.999991813203,0.441,0.915566037735849
2179,CONCORD AVE @ CORPORAL BURNS,424,387.5,42.8,4594.90001165049,0.455,0.9139150943396226
2180,CONCORD AVE @ BIRCH ST,424,143.8,37.9,3165.6999988428356,0.455,0.3391509433962264
2181,CONCORD AVE @ NEW ST,424,426.3,42.8,4594.90001165049,0.455,1.0054245283018868
2182,CONCORD AVE @ WHEELER ST,424,1259.3,45.2,868.500000125903,0.438,2.9700471698113207
2184,CONCORD AVE @ MOULTON ST,424,271.7,35.8,2805.6000015387203,0.463,0.6408018867924528
2185,CONCORD AVE @ SMITH PL,424,425.5,45.2,868.500000125903,0.438,1.0035377358490567
